12,12,12,12,0,0,15,13,1.166666666666667,1.0,3,3,0,1,0
12,12,12,12,0,0,15,15,1.166666666666667,1.0833333333333333,3,2,0,1,0
12,12,12,12,0,0,15,15,1.25,1.0833333333333333,3,2,0,1,0
12,12,12,12,0,0,12,12,1.25,1.1666666666666667,3,2,0,1,0
12,11,12,11,0,0,14,13,1.416666666666667,1.0,3,2,0,1,0
11,11,11,11,0,0,13,14,1.0909090909090908,1.1818181818181819,3,3,0,1,0
10,11,10,11,0,0,11,14,0.9000000000000004,1.3636363636363635,3,2,0,1,0
10,10,10,10,0,0,13,13,1.0999999999999996,1.0,3,2,0,1,0
10,10,10,10,0,0,11,13,1.0999999999999996,1.2,3,3,0,1,0
10,10,10,10,0,0,13,13,1.2000000000000002,1.2,3,3,0,1,0
10,10,10,10,0,0,12,11,1.2000000000000002,1.4,3,4,0,1,0
10,10,10,10,0,0,12,10,1.2999999999999998,1.4,3,4,0,1,0
10,10,10,10,0,0,11,10,1.2999999999999998,1.5,3,4,0,1,0
10,10,10,10,0,0,12,10,1.5,1.5,3,4,0,1,0
10,10,10,10,0,0,10,5,1.5,1.7,3,4,0,1,0
10,10,10,10,0,0,9,5,1.5999999999999996,1.7,3,4,0,1,0
10,10,10,10,0,0,9,6,1.5999999999999996,1.8,3,3,0,1,0
10,10,10,10,0,0,9,6,1.7000000000000002,1.8,3,3,0,1,0
10,10,10,10,0,0,9,5,1.7000000000000002,1.9,3,4,0,1,0
10,10,10,10,0,0,8,5,1.7999999999999998,1.9,3,4,0,1,0
10,10,10,10,0,0,7,7,1.7999999999999998,2.0,3,3,0,1,0
10,10,10,10,0,0,6,6,2.0,2.0,3,3,0,1,0
10,10,10,10,0,0,8,8,2.0,2.1,3,4,0,1,0
10,10,10,10,0,0,5,6,2.2,2.1,3,4,0,1,0
10,10,10,10,0,0,6,7,2.2,2.2,3,4,0,1,0
10,10,10,10,0,0,9,8,2.3,2.2,3,4,0,1,0
9,10,9,10,0,0,11,12,2.2222222222222223,2.4,3,4,0,1,0
8,10,8,10,0,0,8,9,2.125,2.2,3,4,0,1,0
7,10,7,10,0,0,7,11,1.7142857142857144,2.0,3,5,0,1,0
7,9,7,9,0,0,8,9,2.0,1.6666666666666667,2,5,0,1,0
7,9,7,9,0,0,7,7,2.0,1.7777777777777777,2,5,0,1,0
7,9,7,9,0,0,7,7,2.1428571428571432,1.7777777777777777,2,5,0,1,0
6,9,6,9,0,0,7,8,2.0,2.0,2,4,0,1,0
6,8,6,8,0,0,6,7,1.666666666666667,1.625,2,4,0,1,0
5,8,5,8,0,0,7,11,1.2000000000000002,1.875,2,4,0,1,0
5,8,5,8,0,0,6,11,1.4000000000000004,1.875,3,4,0,1,0
5,8,5,8,0,0,5,10,1.4000000000000004,2.125,3,4,0,1,0
5,8,5,8,0,0,5,12,1.5999999999999996,2.125,3,4,0,1,0
4,8,4,8,0,0,4,12,1.0,2.375,3,3,0,1,0
4,8,4,8,0,0,6,12,1.25,2.375,2,3,0,1,0
4,8,4,8,0,0,6,11,1.25,2.5,2,4,0,1,0
4,8,4,8,0,0,5,11,1.5,2.5,3,4,0,1,0
4,8,4,8,0,0,5,12,1.5,2.625,3,4,0,1,0
4,8,4,8,0,0,4,12,1.75,2.625,4,4,0,1,0
4,8,4,8,0,0,4,12,1.75,2.875,4,4,0,1,0
4,8,4,8,0,0,4,12,2.0,2.875,3,4,0,1,0
4,8,4,8,0,0,3,10,2.0,3.125,3,4,0,1,0
4,8,4,8,0,0,4,10,2.25,3.125,2,4,0,1,0
4,8,4,8,0,0,4,9,2.25,3.375,2,4,0,1,0
4,8,4,8,0,0,5,9,2.5,3.375,1,4,0,1,0
3,8,3,8,0,0,4,10,1.666666666666667,3.625,1,3,0,1,0
2,8,2,8,0,0,1,9,1.0,3.875,1,4,0,1,0
1,8,1,7,0,1,0,11,1.0,4.125,1,3,0,1,0
12,12,12,12,0,0,14,13,1.166666666666667,1.0,3,3,1,0,0
12,12,12,12,0,0,12,12,1.166666666666667,1.1666666666666667,3,3,1,0,0
12,12,12,12,0,0,12,12,1.333333333333333,1.1666666666666667,4,3,1,0,0
12,12,12,12,0,0,10,12,1.333333333333333,1.25,4,3,1,0,0
12,11,12,11,0,0,13,10,1.5,1.0909090909090908,3,3,1,0,0
12,10,12,10,0,0,15,13,1.333333333333333,0.9,3,3,1,0,0
12,10,12,10,0,0,15,12,1.333333333333333,1.0,3,4,1,0,0
12,10,12,10,0,0,15,12,1.416666666666667,1.0,4,4,1,0,0
12,10,12,10,0,0,15,13,1.416666666666667,1.1,4,4,1,0,0
12,10,12,10,0,0,14,11,1.5,1.1,4,4,1,0,0
12,10,12,10,0,0,13,9,1.5,1.3,4,4,1,0,0
12,10,12,10,0,0,13,8,1.583333333333333,1.3,4,4,1,0,0
12,10,12,10,0,0,10,5,1.583333333333333,1.5,4,4,1,0,0
12,10,12,10,0,0,11,5,1.666666666666667,1.5,4,4,1,0,0
12,10,12,10,0,0,11,5,1.666666666666667,1.6,4,4,1,0,0
12,10,12,10,0,0,8,5,1.75,1.6,4,4,1,0,0
12,10,12,10,0,0,8,4,1.75,1.7,4,3,1,0,0
12,10,12,10,0,0,7,4,1.833333333333333,1.7,4,3,1,0,0
12,10,12,10,0,0,7,4,1.833333333333333,1.8,4,3,1,0,0
12,10,12,10,0,0,10,4,2.0,1.8,4,3,1,0,0
12,10,12,10,0,0,9,4,2.0,1.9,4,3,1,0,0
12,9,12,9,0,0,10,3,2.166666666666667,1.6666666666666667,3,3,1,0,0
12,8,12,8,0,0,12,5,2.333333333333333,1.625,4,3,1,0,0
11,8,11,8,0,0,10,6,2.090909090909091,1.875,4,3,1,0,0
11,7,11,7,0,0,13,5,2.2727272727272725,1.7142857142857142,4,3,1,0,0
11,6,10,6,1,0,15,4,2.454545454545454,1.8333333333333333,4,3,1,0,0
10,6,9,6,1,0,15,6,2.3,2.1666666666666665,4,3,1,0,0
9,6,8,6,1,0,14,6,2.333333333333333,2.5,4,3,1,0,0
9,5,8,5,1,0,15,5,2.5555555555555554,1.8,4,3,1,0,0
9,5,8,5,1,0,13,5,2.5555555555555554,2.2,4,2,1,0,0
9,4,8,4,1,0,13,4,2.7777777777777777,2.0,3,2,1,0,0
8,4,7,4,1,0,15,5,2.5,2.5,3,2,1,0,0
8,3,7,3,1,0,14,4,2.75,2.0,3,2,1,0,0
8,3,7,3,1,0,15,5,2.75,2.3333333333333335,3,2,1,0,0
8,2,7,2,1,0,16,2,2.5,1.5,3,2,1,0,0
8,2,7,2,1,0,16,2,2.5,2.0,3,1,1,0,0
8,1,7,1,1,0,16,1,2.75,0.0,4,1,1,0,0
8,1,7,1,1,0,16,2,2.75,1.0,4,0,1,0,0
8,1,6,1,2,0,21,2,2.875,1.0,3,0,1,0,0
8,1,6,1,2,0,21,1,2.875,2.0,3,1,1,0,0
8,1,6,1,2,0,19,1,2.75,2.0,4,1,1,0,0
8,1,6,1,2,0,18,2,2.75,3.0,4,0,1,0,0
8,0,6,0,2,0,20,0,2.25,0,5,0,1,0,0
12,12,12,12,0,0,14,13,1.166666666666667,1.0,3,3,0,1,0
12,12,12,12,0,0,12,12,1.166666666666667,1.1666666666666667,3,2,0,1,0
12,12,12,12,0,0,13,11,1.25,1.1666666666666667,2,2,0,1,0
11,12,11,12,0,0,13,13,1.0909090909090908,1.3333333333333333,2,3,0,1,0
11,12,11,12,0,0,16,14,1.1818181818181817,1.3333333333333333,2,3,0,1,0
10,12,10,12,0,0,14,12,1.0,1.1666666666666667,2,2,0,1,0
10,12,10,12,0,0,13,12,1.0999999999999996,1.1666666666666667,3,2,0,1,0
10,12,10,12,0,0,13,12,1.0999999999999996,1.3333333333333333,3,3,0,1,0
10,12,10,12,0,0,12,12,1.2999999999999998,1.3333333333333333,4,3,0,1,0
10,12,10,12,0,0,12,10,1.2999999999999998,1.4166666666666667,4,4,0,1,0
10,12,10,12,0,0,12,10,1.4000000000000004,1.4166666666666667,4,4,0,1,0
10,12,10,12,0,0,10,11,1.4000000000000004,1.5833333333333333,4,4,0,1,0
10,12,10,12,0,0,7,8,1.5999999999999996,1.5833333333333333,4,4,0,1,0
10,12,10,12,0,0,7,7,1.5999999999999996,1.6666666666666667,4,4,0,1,0
10,12,10,12,0,0,6,7,1.7000000000000002,1.6666666666666667,4,4,0,1,0
10,12,10,12,0,0,6,5,1.7000000000000002,1.75,4,4,0,1,0
10,12,10,12,0,0,6,5,1.7999999999999998,1.75,4,4,0,1,0
10,12,10,12,0,0,5,4,1.7999999999999998,1.9166666666666667,4,4,0,1,0
10,12,10,12,0,0,5,4,1.9000000000000004,1.9166666666666667,4,4,0,1,0
10,12,10,12,0,0,1,1,1.9000000000000004,2.0833333333333335,4,3,0,1,0
10,12,10,12,0,0,0,1,2.0,2.0833333333333335,3,3,0,1,0
10,12,10,12,0,0,0,1,2.0,2.1666666666666665,3,4,0,1,0
12,12,12,12,0,0,14,13,1.166666666666667,1.0,3,3,0,1,0
12,12,12,12,0,0,12,13,1.166666666666667,1.1666666666666667,3,3,0,1,0
12,12,12,12,0,0,10,12,1.25,1.1666666666666667,3,3,0,1,0
11,12,11,12,0,0,12,15,1.0909090909090908,1.3333333333333333,3,3,0,1,0
11,11,11,11,0,0,13,14,1.2727272727272725,1.0,2,3,0,1,0
11,11,11,11,0,0,13,14,1.2727272727272725,1.0909090909090908,2,4,0,1,0
11,11,11,11,0,0,12,14,1.3636363636363633,1.0909090909090908,3,4,0,1,0
11,11,11,11,0,0,9,12,1.3636363636363633,1.2727272727272727,3,4,0,1,0
11,11,11,11,0,0,9,11,1.4545454545454541,1.2727272727272727,2,4,0,1,0
11,11,11,11,0,0,7,11,1.4545454545454541,1.4545454545454546,2,4,0,1,0
11,11,11,11,0,0,8,10,1.6363636363636367,1.4545454545454546,2,4,0,1,0
11,11,11,11,0,0,9,11,1.6363636363636367,1.5454545454545454,2,5,0,1,0
11,11,11,11,0,0,7,10,1.7272727272727275,1.5454545454545454,2,5,0,1,0
11,11,11,11,0,0,7,10,1.7272727272727275,1.6363636363636365,2,5,0,1,0
11,11,11,11,0,0,9,11,1.8181818181818183,1.6363636363636365,2,5,0,1,0
11,11,11,11,0,0,8,9,1.8181818181818183,1.7272727272727273,2,5,0,1,0
11,11,11,11,0,0,5,7,1.9090909090909092,1.7272727272727273,2,5,0,1,0
11,11,11,11,0,0,5,5,1.9090909090909092,1.8181818181818181,2,5,0,1,0
11,11,11,11,0,0,6,5,2.090909090909091,1.8181818181818181,2,5,0,1,0
11,11,11,11,0,0,6,3,2.090909090909091,2.0,2,5,0,1,0
11,10,10,10,1,0,9,4,2.2727272727272725,2.1,2,5,0,1,0
10,10,9,10,1,0,11,9,2.2,2.3,2,5,0,1,0
9,10,8,9,1,1,10,13,2.333333333333333,2.5,2,5,0,1,0
9,9,8,8,1,1,10,13,2.5555555555555554,2.5555555555555554,2,5,0,1,0
9,8,8,7,1,1,11,14,2.333333333333333,2.625,2,5,0,1,0
8,8,7,7,1,1,10,14,2.125,2.875,2,4,0,1,0
7,8,6,7,1,1,10,12,2.1428571428571432,3.125,2,5,0,1,0
7,8,6,7,1,1,9,10,1.8571428571428568,3.125,2,5,0,1,0
7,8,6,7,1,1,10,11,1.8571428571428568,3.25,2,5,0,1,0
7,8,6,7,1,1,10,12,2.1428571428571432,3.25,2,5,0,1,0
7,8,6,7,1,1,10,11,2.1428571428571432,3.375,2,6,0,1,0
7,8,6,7,1,1,11,11,1.8571428571428568,3.375,2,6,0,1,0
7,8,6,7,1,1,11,14,1.8571428571428568,2.75,2,6,0,1,0
7,8,6,7,1,1,12,10,2.0,2.75,2,6,0,1,0
6,8,5,7,1,1,9,15,1.666666666666667,3.0,2,6,0,1,0
5,8,5,7,0,1,5,12,1.0,2.625,2,6,0,1,0
5,8,5,7,0,1,5,13,1.2000000000000002,2.625,2,6,0,1,0
4,8,4,7,0,1,3,12,0.75,2.875,2,5,0,1,0
4,7,4,6,0,1,6,11,1.25,2.5714285714285716,2,5,0,1,0
3,7,3,6,0,1,4,16,0.666666666666667,3.142857142857143,2,5,0,1,0
3,7,3,6,0,1,4,15,1.0,3.142857142857143,2,5,0,1,0
2,7,2,6,0,1,2,13,1.0,3.4285714285714284,2,5,0,1,0
2,7,2,6,0,1,3,12,1.5,3.4285714285714284,1,5,0,1,0
1,7,1,6,0,1,1,14,0.0,2.857142857142857,1,6,0,1,0
1,7,1,6,0,1,2,14,1.0,2.857142857142857,0,6,0,1,0
1,7,1,5,0,2,2,19,1.0,3.0,0,5,0,1,0
1,7,1,5,0,2,1,19,2.0,3.0,1,5,0,1,0
1,7,1,5,0,2,1,15,2.0,2.857142857142857,1,6,0,1,0
1,7,1,5,0,2,1,12,3.0,2.857142857142857,0,6,0,1,0
0,7,0,5,0,2,0,18,0,3.142857142857143,0,5,0,1,0
12,12,12,12,0,0,14,13,1.166666666666667,1.0,3,3,0,1,0
12,12,12,12,0,0,14,14,1.166666666666667,1.1666666666666667,3,2,0,1,0
12,12,12,12,0,0,14,12,1.333333333333333,1.1666666666666667,3,2,0,1,0
12,12,12,12,0,0,11,10,1.333333333333333,1.25,3,2,0,1,0
12,11,12,11,0,0,15,12,1.5,1.0909090909090908,3,2,0,1,0
11,11,11,11,0,0,13,13,1.1818181818181817,1.2727272727272727,3,2,0,1,0
11,11,11,11,0,0,13,13,1.3636363636363633,1.2727272727272727,4,2,0,1,0
11,11,11,11,0,0,13,14,1.3636363636363633,1.4545454545454546,4,3,0,1,0
11,11,11,11,0,0,11,13,1.5454545454545459,1.4545454545454546,4,3,0,1,0
11,11,11,11,0,0,11,11,1.5454545454545459,1.5454545454545454,4,4,0,1,0
11,11,11,11,0,0,9,11,1.6363636363636367,1.5454545454545454,4,4,0,1,0
11,11,11,11,0,0,7,9,1.6363636363636367,1.7272727272727273,4,4,0,1,0
11,11,11,11,0,0,7,9,1.7272727272727275,1.7272727272727273,4,4,0,1,0
11,11,11,11,0,0,7,7,1.7272727272727275,1.8181818181818181,4,4,0,1,0
11,11,11,11,0,0,3,4,1.9090909090909092,1.8181818181818181,4,4,0,1,0
11,11,11,11,0,0,3,5,1.9090909090909092,1.9090909090909092,4,4,0,1,0
11,11,11,11,0,0,3,5,2.0,1.9090909090909092,4,4,0,1,0
11,11,11,11,0,0,1,3,2.0,2.0,4,4,0,1,0
11,11,11,11,0,0,0,2,2.090909090909091,2.0,4,4,0,1,0
10,11,10,11,0,0,3,6,2.0999999999999996,2.1818181818181817,4,4,0,1,0
10,10,10,10,0,0,5,5,1.9000000000000004,1.8,4,4,0,1,0
9,10,9,10,0,0,6,7,1.7777777777777777,2.0,4,4,0,1,0
9,9,9,9,0,0,5,5,2.0,1.6666666666666667,3,4,0,1,0
9,9,9,9,0,0,4,6,2.0,1.8888888888888888,3,4,0,1,0
9,9,9,9,0,0,5,6,2.1111111111111107,1.8888888888888888,3,4,0,1,0
8,9,8,9,0,0,7,10,2.0,2.111111111111111,3,4,0,1,0
8,8,8,8,0,0,8,10,1.75,1.75,3,4,0,1,0
7,8,7,8,0,0,9,12,1.4285714285714288,2.0,3,3,0,1,0
7,8,7,8,0,0,7,11,1.5714285714285712,2.0,3,3,0,1,0
7,8,7,8,0,0,6,9,1.5714285714285712,2.25,3,3,0,1,0
7,8,7,8,0,0,7,9,1.7142857142857144,2.25,3,3,0,1,0
7,8,7,8,0,0,6,10,1.7142857142857144,2.5,3,3,0,1,0
7,8,7,8,0,0,6,8,1.8571428571428568,2.5,3,3,0,1,0
7,8,7,8,0,0,5,7,1.8571428571428568,2.625,3,4,0,1,0
7,8,7,8,0,0,7,8,2.0,2.625,3,4,0,1,0
6,8,6,8,0,0,7,10,1.833333333333333,2.875,3,3,0,1,0
5,8,5,7,0,1,5,14,2.0,3.125,3,3,0,1,0
5,8,5,7,0,1,5,14,2.2,3.125,3,3,0,1,0
4,8,4,7,0,1,3,11,1.75,3.375,3,3,0,1,0
4,7,4,6,0,1,4,12,2.25,3.2857142857142856,2,3,0,1,0
3,7,3,6,0,1,3,8,2.333333333333333,3.5714285714285716,2,3,0,1,0
3,7,3,6,0,1,2,8,2.666666666666667,3.5714285714285716,2,3,0,1,0
2,7,2,6,0,1,1,9,1.5,3.857142857142857,2,2,0,1,0
2,7,2,6,0,1,2,9,2.0,3.857142857142857,1,2,0,1,0
2,7,2,5,0,2,2,16,2.0,4.0,1,2,0,1,0
2,7,2,5,0,2,1,16,2.5,4.0,2,2,0,1,0
2,7,2,5,0,2,0,13,2.5,3.5714285714285716,2,2,0,1,0
12,12,12,12,0,0,14,13,1.083333333333333,1.0,3,3,0,0,1
12,12,12,12,0,0,13,12,1.083333333333333,1.0833333333333333,3,3,0,0,1
12,11,12,11,0,0,13,11,1.25,0.9090909090909091,3,3,0,0,1
11,11,11,11,0,0,13,13,0.9090909090909092,1.0909090909090908,3,2,0,0,1
11,11,11,11,0,0,13,13,1.0909090909090908,1.0909090909090908,3,2,0,0,1
11,11,11,11,0,0,13,15,1.0909090909090908,1.1818181818181819,3,1,0,0,1
11,11,11,11,0,0,11,13,1.1818181818181817,1.1818181818181819,4,1,0,0,1
11,11,11,11,0,0,11,12,1.1818181818181817,1.3636363636363635,4,2,0,0,1
11,11,11,11,0,0,10,10,1.2727272727272725,1.3636363636363635,4,2,0,0,1
11,11,11,11,0,0,10,10,1.2727272727272725,1.4545454545454546,4,3,0,0,1
11,11,11,11,0,0,11,12,1.3636363636363633,1.4545454545454546,5,3,0,0,1
11,11,11,11,0,0,10,10,1.3636363636363633,1.6363636363636365,5,3,0,0,1
11,11,11,11,0,0,12,10,1.4545454545454541,1.6363636363636365,5,3,0,0,1
11,11,11,11,0,0,12,11,1.4545454545454541,1.8181818181818181,5,3,0,0,1
11,11,11,11,0,0,9,9,1.5454545454545459,1.8181818181818181,5,3,0,0,1
11,11,11,11,0,0,7,7,1.5454545454545459,1.9090909090909092,5,3,0,0,1
11,11,11,11,0,0,6,6,1.6363636363636367,1.9090909090909092,5,3,0,0,1
11,11,11,11,0,0,6,5,1.6363636363636367,2.090909090909091,5,3,0,0,1
11,10,11,10,0,0,8,6,1.8181818181818183,2.1,4,3,0,0,1
10,10,10,10,0,0,7,7,1.4000000000000004,1.9,4,3,0,0,1
10,9,10,9,0,0,8,7,1.5999999999999996,1.7777777777777777,4,3,0,0,1
10,8,9,8,1,0,11,5,1.7999999999999998,1.875,4,3,0,0,1
